ID,PAYS,PROVINCE,CPROV_SNIS,DIST_ADM,CDA_SNIS,TERRITOIRE,CTER_SNIS,DIST_SA,NOM_ZS,CZS_SNIS,SCE_GEO,Cde_ZS_PUC,Cde_DS_PUC,Nom_DS_PUC,Nom_ZS_PUC,Area,Pop,PopDensity
0,RDC,Maniema,07,Maniema,0702,KIBOMBO,070204,MN Sud,Tunda,07020402,OMS,0702C0702,0702C,Maniema Sud,Tunda,9979.79828162000,87069.00000000000,8.72
0,RDC,Equateur,04,NORD UBANGI,0405,BOSOBOLO,040501,Nord-Ubangi,Bosobolo,04050102,OMS,04050102,0405,Nord-Ubangi,Bosobolo,7027.71922492000,135487.00000000000,19.28
0,RDC,Equateur,04,NORD UBANGI,0405,BUSINGA,040502,Nord-Ubangi,Businga,04050201,OMS,04050201,0405,Nord-Ubangi,Businga,6456.34210746000,105957.00000000000,16.41
0,RDC,Equateur,04,SUD-UBANGI,0406,KUNGU,040603,Sud-Ubangi,Boto,04060302,OMS,04060302,0406,Sud-Ubangi,Boto,1426.99811827000,148664.00000000000,104.18
0,RDC,Equateur,04,MONGALA,0403,LISALA,040303,Mongala,Lisala,04030303,OMS,04030303,0403,Mongala,Lisala,5576.59751574000,249170.00000000000,44.68
0,RDC,Equateur,04,SUD-UBANGI,0406,BUDJALA,040601,SUD-UBANGI,Ndage,04060105,OMS,04060105,0406,Sud-Ubangi,Ndage,1711.05125048000,107418.00000000000,62.78
0,RDC,Equateur,04,Mbandaka,0401,MBANDAKA,040101,Mbandaka,Mbandaka,04010101,OMS,04010101,0401,Mbandaka,Mbandaka,184.02437335200,117965.00000000000,641.03
0,RDC,Equateur,04,Mbandaka,0401,WANGATA,040102,Mbandaka,Wangata,04010202,OMS,04010202,0401,Mbandaka,Wangata,202.97605926300,108510.00000000000,534.60
0,RDC,Equateur,04,TSHUAPA,0404,BEFALE,040401,Tshuapa,Befale,04040101,OMS,04040101,0404,Tshuapa,Befale,12790.14369230000,133445.00000000000,10.43
0,RDC,Bandundu,03,Kwango,0303,Feshi,030301,Kwango,Mwela Lembwa,03030103,OMS,03030103,0303,Kwango,Mwela-Lembwa,7164.47186882000,79397.00000000000,11.08
0,RDC,Kinshasa,01,Kalamu,0103,Limete,010302,Kalamu,Kingabwa,01030201,OMS,01030201,0103,Kalamu,Kingabwa,15.04204697640,152921.00000000000,10166.00
0,RDC,Province Orienta,05,Bas-Uele,0503,Aketi,050302,Buta,Likati,05030202,OMS,0503A0202,0503A,Buta,Likati,13129.31004060000,64355.00000000000,4.90
0,RDC,Province Orienta,05,Tshopo,0502,Yahuma,050202,Tshopo Lomam,Yahuma,05020201,OMS,0502B0201,0502B,Tshopo Lomami,Yahuma,21481.99104190000,129031.00000000000,6.01
0,RDC,Equateur,04,Tshuapa,0404,Ikela,040405,Tshuapa,Ikela,04040501,OMS,04040501,0404,Tshuapa,Ikela,13831.26480330000,129866.00000000000,9.39
0,RDC,Province Orienta,05,Kisangani,0501,Lubunga,050102,Kisangani,Lubunga,05010201,Div_snis,05010201,0501,Kisangani,Lubunga,883.86822605400,151909.00000000000,171.87
0,RDC,Province Orienta,05,Kisangani,0501,Ubundu,050102,Tshopo Lindi,Ubundu,05010201,Div_snis,0502A0502,0501,Tshopo Lindi,Ubundu,12189.66911120000,151909.00000000000,12.46
0,RDC,Maniema,07,Maniema,0702,PUNIA,070207,MN Nord,Ferekeni,07020701,OMS,0702B0401,0702B,Maniema Nord,Ferekeni,10757.15058600000,91383.00000000000,8.50
0,RDC,Sud Kivu,06,Sud-Kivu,0602,Kabare,060203,SK Nord,Katana,06020302,OMS,0602B0302,,SK Nord,Katana,422.92550346400,170968.00000000000,404.25
0,RDC,Maniema,07,Maniema,0702,KAILO,070202,MN Centre,Kailo,07020201,OMS,0702A0101,0702A,Maniema Centre,Kailo,23135.68393720000,119726.00000000000,5.17
84,RDC,Kasai Oriental,11,Sankuru,1103,LUSAMBO,110306,Sankuru,Lusambo,11030601,OMS,11030305,1103,Sankuru,Ototo,3064.45360901000,0.00000000000,0.00
17,RDC,Kasai Oriental,11,Sankuru,1103,LUBEFU,110305,Sankuru,Minga,11030502,OMS,11030502,1103,Sankuru,Tshumbe,4087.20682101000,0.00000000000,0.00
0,RDC,Maniema,07,Maniema,0702,KABAMBARE,070201,MN Sud,Lusangi,07020102,OMS,0702C0602,0702C,Maniema Sud,Lusangi,4259.88675416000,,
0,RDC,Kasai Occidental,10,Kananga,1001,Nganza,100105,Kananga,Tshikaji,10010502,Div_snis,10010501,,Kananga,Bobozo,37.46219256470,98363.00000000000,2625.60
0,RDC,Sud Kivu,06,Sud Kivu,0602,Shabunda,060206,SK Ouest,Kalole,06020601,OMS,0602D0601,,SK Ouest,Kalole,7738.89580490000,92971.00000000000,12.01
0,RDC,Sud Kivu,06,Sud-Kivu,0602,Idjwi,060202,SK Nord,Idjwi,06020201,OMS,0602B0201,,SK Nord,Idjwi,280.69318662400,207511.00000000000,739.28
0,RDC,Sud Kivu,06,Bukavu,0601,Ibanda,060102,Bukavu,Ibanda,06010201,OMS,06010201,,Bukavu,Ibanda,17.73265503060,270274.00000000000,15241.00
0,RDC,Katanga,09,Haut Katanga,0901,KASENGA,090102,Haut Katanga,Kashobwe,09010201,OMS,09010201,0901,Haut-Katanga,Kashobwe,14404.25715350000,130836.00000000000,9.08
